file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,variances,,,,,,covariances,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,[m+1K+1s-1],--,--
2018-12-28_0000_p01_fase01.dat,2018-12-28,23:00,362.958,0,36000,36000,-0.545881E-01,2,-23.3544,0,2.20012,1,7.68470,0,0.498168E-01,1,3.20346,5.59832,-1.21916,0.126762,-95.8513,-4.88402,15.5710,411.695,420.516,0.00000,1,793.406,20.9775,21.4270,0.00000,1,296.838,293.951,92432.7,1.08680,1017.14,0.264398E-01,0.322813E-02,0.142972E-01,1939.53,2449.32,0.131553E-01,79.1866,509.787,290.177,1.26123,0.289220,-0.137231,1.29716,0.503330E-13,-0.615576E-02,1.29718,4.39889,342.151,13.1171,-9999,-9999,0.224116,1.19542,39.8269,0.283979,-10.6151,-0.942681E-01,0,84.3796,-12.8049,28.9648,72.1264,109.997,154.273,231.129,-0.539440E-01,1.01194,-22.9441,1.01194,4.59487,1.01687,8.63760,1.01687,0.104041,1.01687,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,5,4,0,11,6,3,1.93007,0.387181,0.735804E-01,0.471045,0.426950,200.452,-0.207559E-01,0.863760E-02,0.104041
2018-12-28_0000_p01_fase01.dat,2018-12-28,23:30,362.979,0,36000,36000,0.351394E-01,1,7.24734,1,-3.20495,1,-4.83293,1,-0.724907E-01,1,-11.0330,6.27842,9.65399,0.142008,22.5226,1.09457,16.7125,440.308,449.936,0.00000,1,812.209,21.3984,21.8663,0.00000,1,295.849,292.832,92409.0,1.09050,1017.36,0.263460E-01,-0.469740E-02,0.146360E-01,1977.94,2285.68,0.134214E-01,86.5359,307.747,290.487,-0.396006,0.597319,-0.115248,0.718328,-0.113847E-12,0.134765E-02,0.718330,2.09986,232.924,122.687,-9999,-9999,0.179508,0.328870,-65.9397,-0.171520,-2.26129,0.363910E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.331413E-01,1.06029,6.64887,1.06029,-3.70614,1.06241,-4.86992,1.06241,-0.838268E-01,1.06241,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,1,0,0,1,0.224235,0.425189,0.831472E-02,0.575160E-01,0.717463E-01,17.6289,0.599307E-02,-0.486992E-02,-0.838268E-01
2018-12-28_0000_p01_fase01.dat,2018-12-29,00:00,363.000,0,36000,36000,0.721027E-02,1,-9.13057,1,1.52897,1,10.0662,1,0.345887E-01,1,1.75694,-3.76601,-3.75320,-0.851957E-01,-12.0920,-0.595782,16.2758,429.174,438.446,0.500000E-01,0,801.921,21.1457,21.6025,-0.500000E-01,0,296.150,293.010,92385.2,1.08966,1017.22,0.263688E-01,0.224135E-02,0.144506E-01,1954.07,2311.11,0.132616E-01,84.5515,357.031,290.295,0.548845E-01,-0.342090E-01,-0.900454E-01,0.670669E-01,0.285371E-13,-0.742943E-03,0.670710E-01,1.74930,86.1923,332.766,-9999,-9999,0.813449E-01,0.265040,4.86928,2.32273,-5.97172,-0.101266,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.682399E-02,1.05661,-8.55398,1.05661,2.31966,1.07481,9.77747,1.07481,0.524759E-01,1.07481,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,11,3,0,0,1,0.138402,0.389466,0.221283E-02,0.202319,0.294468,12.6787,-0.771727E-02,0.977747E-02,0.524759E-01
2018-12-29_0000_p01_fase01.dat,2018-12-29,00:30,363.021,0,36000,36000,-0.149152E-01,2,1.42019,2,-2.67489,2,-10.6715,1,-0.605384E-01,2,4.40278,4.38186,1.97532,0.991704E-01,-583.915,-28.7772,16.4683,435.045,444.577,0.00000,1,811.612,21.4404,21.9102,0.00000,1,296.393,293.458,92357.2,1.08755,1017.39,0.264171E-01,-0.392289E-02,0.146253E-01,1980.71,2376.02,0.134479E-01,83.3626,395.308,290.509,-0.129574,0.344241,-0.128189,0.373532,0.359688E-12,-0.354569E-01,0.375211,2.16832,255.281,109.448,-9999,-9999,0.117109,0.441196,-93.3962,-0.121097,-0.530934,0.109602E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.134601E-01,1.10811,1.13270,1.10811,-2.49851,1.11041,-9.65155,1.11041,-0.565464E-01,1.11041,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,6,0,0,0,1,9,0.580176,0.294367,0.784920E-02,0.143858,0.904190,63.4325,0.102372E-02,-0.965155E-02,-0.565464E-01
2018-12-29_0000_p01_fase01.dat,2018-12-29,01:00,363.042,0,36000,36000,0.187856E-01,1,-5.80690,1,-1.10253,2,17.4057,1,-0.249287E-01,2,-9.73917,1.17738,9.78095,0.266211E-01,-444.804,-20.6284,17.6248,464.014,474.219,0.100000,0,817.373,21.5193,21.9925,0.00000,1,295.451,292.471,92360.3,1.09122,1017.42,0.263274E-01,-0.161538E-02,0.147291E-01,1988.06,2234.98,0.134978E-01,88.9520,246.921,290.568,-0.624274,0.217878,-0.944740E-01,0.657059,0.666058E-13,-0.252374E-01,0.657543,1.91081,207.436,160.846,-9999,-9999,0.131207,0.221102,32.1248,0.352065,5.26691,-0.398634E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.184626E-01,1.01750,-5.77318,1.01750,-0.422468,1.02329,17.3288,1.02329,-0.955219E-02,1.02329,800000099,800000099,800000099,800000099,800000099,800100099,899999999,899999999,89999,89999,89,89,0,0,3,1,7,0,0.740634E-01,0.358010,0.101308E-01,0.647300E-01,0.394237,39.2483,-0.520000E-02,0.173288E-01,-0.955219E-02
2018-12-29_0000_p01_fase01.dat,2018-12-29,01:30,363.062,0,36000,36000,-0.718818E-02,1,-6.17521,1,-1.07741,2,9.35042,1,-0.243660E-01,2,2.22058,3.86672,-8.33605,0.874475E-01,-265.301,-13.1524,16.6701,439.301,449.081,0.500000E-01,0,826.425,21.7785,22.2634,0.00000,1,295.807,292.696,92342.6,1.09006,1017.58,0.263527E-01,-0.157892E-02,0.148922E-01,2011.63,2266.50,0.136618E-01,88.7545,254.880,290.755,-0.593976,-0.300814,-0.834645E-01,0.662478,0.119241E-12,-0.159148E-01,0.662669,1.96341,149.624,206.622,-9999,-9999,0.812052E-01,0.132952,7.16106,1.57938,5.73154,-0.685567E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.704912E-02,1.01973,-6.12010,1.01973,-0.347088,1.03400,9.35996,1.03400,-0.784954E-02,1.03400,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,3,9,0,2,10,15,0.168425,0.817685E-01,0.157101E-01,0.225210E-01,0.873533E-01,1.65696,-0.551750E-02,0.935996E-02,-0.784954E-02
2018-12-29_0000_p01_fase01.dat,2018-12-29,02:00,363.083,0,36000,36000,-0.723750E-02,2,-6.42531,1,-3.59050,1,5.87050,1,-0.812032E-01,1,0.351188,-1.76495,-2.87404,-0.399163E-01,292.920,14.7285,16.3373,430.775,440.312,0.00000,1,821.468,21.6601,22.1397,0.00000,1,295.876,292.732,92301.7,1.08950,1017.50,0.263676E-01,-0.526197E-02,0.148029E-01,1999.80,2271.53,0.135869E-01,88.0378,271.726,290.661,-0.240490,0.892151,-0.106873,0.928405,0.721406E-13,0.179295E-01,0.928578,2.71676,262.025,104.854,-9999,-9999,0.815045E-01,0.235061,6.95634,1.62586,1.78953,-0.711131E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.710457E-02,1.01871,-6.52165,1.01871,-2.70348,1.03331,6.02815,1.03331,-0.611425E-01,1.03331,800000099,800000099,800000099,800000099,800000099,800010199,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0.324739,0.136702,0.868085E-02,0.654372E-01,0.757114E-01,7.20971,-0.588295E-02,0.602815E-02,-0.611425E-01
2018-12-29_0000_p01_fase01.dat,2018-12-29,02:30,363.104,0,36000,36000,-0.136115E-01,1,-4.19711,1,-0.468466,2,2.19555,1,-0.105940E-01,2,-0.848405,-1.49856,0.272853,-0.338888E-01,-446.047,-22.2820,16.3696,431.585,441.094,0.00000,1,817.734,21.5596,22.0347,0.00000,1,295.794,292.646,92283.4,1.08964,1017.45,0.263651E-01,-0.686493E-03,0.147356E-01,1990.13,2259.41,0.135233E-01,88.0817,269.283,290.584,0.458686,1.57565,-0.215317,1.65229,0.592939E-13,-0.272485E-01,1.65252,2.85915,289.070,73.8393,-9999,-9999,0.111767,0.200257,27.4568,0.411920,8.95925,-0.338721E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.134660E-01,1.01081,-4.18049,1.01081,0.925925E-02,1.01711,2.37131,1.01711,0.209391E-03,1.01711,800000099,800000099,800000099,800000099,800000099,800100099,899999999,899999999,89999,89999,89,89,15,2,1,3,0,8,0.255967,0.136731,0.781504E-02,0.444248E-01,0.219757E-01,18.2186,-0.377079E-02,0.237131E-02,0.209391E-03
2018-12-29_0000_p01_fase01.dat,2018-12-29,03:00,363.125,0,36000,36000,-0.251085E-01,0,-10.6673,0,-10.9380,0,5.43101,0,-0.247257,0,-4.06078,-3.44436,4.75184,-0.778609E-01,-465.312,-22.2692,16.9210,445.664,455.377,0.00000,1,809.817,21.3289,21.7937,0.00000,1,295.202,292.234,92248.5,1.09086,1017.31,0.263379E-01,-0.160222E-01,0.145929E-01,1968.09,2202.24,0.133774E-01,89.3676,234.150,290.408,0.417681,1.83491,-0.233626,1.89381,-0.124455E-12,-0.274991E-01,1.89401,3.65246,284.480,77.2213,-9999,-9999,0.151714,0.211485,27.0113,0.418714,0.975253,-0.633590E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.248492E-01,1.01043,-11.2181,1.01043,-9.36683,1.01703,5.99572,1.01703,-0.211740,1.01703,800000099,800000099,800000099,800000099,800000099,800011099,899999999,899999999,89999,89999,89,89,3,6,0,27,27,9,0.229499,0.165078,0.283912E-01,0.460373E-01,0.346876E-01,20.1573,-0.101087E-01,0.599572E-02,-0.211740
2018-12-29_0000_p01_fase01.dat,2018-12-29,03:30,363.146,0,36000,36000,-0.483764E-02,0,-5.30952,0,-5.50537,0,4.02869,0,-0.124482,0,2.58213,4.73815,-5.33412,0.107134,-427.481,-21.5275,16.3070,429.846,439.357,0.00000,1,821.203,21.6466,22.1255,0.00000,1,295.668,292.496,92255.2,1.08983,1017.49,0.263596E-01,-0.806645E-02,0.147981E-01,1997.55,2238.47,0.135783E-01,89.2371,240.923,290.643,0.383463,1.45332,-0.204615,1.51390,-0.914191E-13,-0.262146E-01,1.51413,2.39476,286.026,75.2811,-9999,-9999,0.666250E-01,0.111495,4.59647,2.46058,0.964426,-0.718670E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.474043E-02,1.02051,-5.52963,1.02051,-4.61512,1.03825,4.18893,1.03825,-0.104353,1.03825,800000099,800000099,800000099,800000099,800000099,800111199,899999999,899999999,89999,89999,89,89,10,1,0,4,1,7,0.740232E-01,0.141046,0.792185E-02,0.532719E-01,0.468380E-01,31.3769,-0.498662E-02,0.418893E-02,-0.104353
2018-12-29_0000_p01_fase01.dat,2018-12-29,04:00,363.167,0,36000,36000,-0.698545E-02,0,-5.37363,0,-4.45852,0,2.11999,0,-0.100823,0,1.15065,-1.13532,-1.12065,-0.256736E-01,-501.503,-25.3625,16.1746,426.522,435.925,0.00000,1,817.996,21.5704,22.0460,0.00000,1,295.733,292.613,92256.2,1.08944,1017.45,0.263698E-01,-0.653333E-02,0.147403E-01,1990.54,2254.79,0.135302E-01,88.2805,264.250,290.588,0.610098,1.75948,-0.234071,1.87421,-0.671203E-13,-0.310056E-01,1.87447,2.75298,290.246,70.9621,-9999,-9999,0.800748E-01,0.132463,7.88474,1.43442,1.20525,-0.605419E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.687320E-02,1.01633,-5.55404,1.01633,-3.65308,1.03010,2.35994,1.03010,-0.826091E-01,1.03010,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,6,22,6,4,10,18,0.582315E-01,0.196799,0.989719E-02,0.476182E-01,0.153279E-01,28.9204,-0.501063E-02,0.235994E-02,-0.826091E-01
2018-12-29_0000_p01_fase01.dat,2018-12-29,04:30,363.187,0,36000,36000,-0.269660E-02,1,-1.79953,0,-1.11366,0,0.616461,0,-0.251822E-01,0,-0.648541,-2.93925,0.356082,-0.664628E-01,-69.5949,-3.47884,16.2222,427.578,436.916,0.00000,1,810.899,21.3734,21.8402,0.00000,1,295.620,292.547,92278.3,1.09003,1017.33,0.263576E-01,-0.163181E-02,0.146124E-01,1972.83,2245.58,0.134055E-01,87.8536,272.757,290.446,0.253454,1.57323,-0.189642,1.60306,-0.242638E-13,-0.429010E-02,1.60307,2.77076,280.252,80.8701,-9999,-9999,0.497382E-01,0.104202,5.64333,2.00414,1.61588,-0.326264E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.264680E-02,1.01881,-1.83263,1.01881,-0.860875,1.03491,0.693025,1.03491,-0.194662E-01,1.03491,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,6,10,3,1,28,33,0.891787E-01,0.113976,0.524809E-02,0.518619E-01,0.236086E-01,9.88210,-0.165262E-02,0.693025E-03,-0.194662E-01
2018-12-29_0000_p01_fase01.dat,2018-12-29,05:00,363.208,0,36000,36000,-0.115851E-01,1,-4.68092,2,-1.62057,2,3.85363,2,-0.366397E-01,2,-1.29963,-4.74796,-0.181452,-0.107348,-473.372,-23.3397,16.2118,427.040,436.225,0.00000,1,799.326,21.0552,21.5081,-0.200000,0,295.405,292.415,92294.0,1.09084,1017.15,0.263412E-01,-0.237425E-02,0.144039E-01,1943.79,2227.24,0.132044E-01,87.2737,283.446,290.212,0.302331,1.02394,-0.175897,1.07752,0.689707E-13,-0.291992E-01,1.07791,2.26581,282.555,73.6379,-9999,-9999,0.103055,0.569200,19.2988,0.586046,2.88845,-0.409369E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.114309E-01,1.01349,-4.71617,1.01349,-1.05370,1.02152,4.01674,1.02152,-0.238234E-01,1.02152,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,1,29,0,2,3,20,0.105395,1.02749,0.552737E-02,0.238033,0.293464,23.1239,-0.425053E-02,0.401674E-02,-0.238234E-01
2018-12-29_0000_p01_fase01.dat,2018-12-29,05:30,363.229,1,36000,36000,-0.144283E-01,2,-9.48689,1,-9.59602,1,17.6963,1,-0.216718,1,-11.3626,-10.9964,14.4821,-0.248345,-420.089,-18.1727,17.9079,469.780,479.525,-0.100000,0,774.683,20.3223,20.7439,-0.100000,0,294.178,291.268,92310.9,1.09564,1016.71,0.262331E-01,-0.140434E-01,0.139598E-01,1876.48,2072.98,0.127412E-01,90.5207,196.503,289.657,0.653007,0.169097,-0.138700,0.678123,-0.678409E-13,-0.234583E-01,0.678528,1.93984,339.641,14.9035,-9999,-9999,0.114756,0.315545,13.1475,0.860242,0.988627,-0.742136E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.141845E-01,1.01719,-9.89818,1.01719,-8.17180,1.02768,17.8282,1.02768,-0.184554,1.02768,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,8,0,2,1,16,0.505214,0.121921,0.395616E-02,0.576746,1.98117,325.889,-0.888563E-02,0.178282E-01,-0.184554
2018-12-29_0000_p01_fase01.dat,2018-12-29,06:00,363.250,1,36000,36000,0.936299E-02,1,-0.447441,2,2.51253,2,2.51754,1,0.567671E-01,2,4.22306,4.19889,-8.21325,0.948679E-01,-96.0563,-4.44211,16.9620,445.511,454.883,-0.100000,0,784.406,20.6026,21.0360,0.00000,1,294.496,291.695,92332.9,1.09418,1016.88,0.262653E-01,0.367851E-02,0.141350E-01,1902.81,2129.25,0.129183E-01,89.3654,226.437,289.876,0.244394,1.07552,-0.155290,1.11128,0.160640E-12,-0.566303E-02,1.11129,2.35196,286.259,77.2467,-9999,-9999,0.925044E-01,0.269436,146.048,0.774405E-01,-0.178083,-0.434725E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.916889E-02,1.02117,-0.287615,1.02117,2.45163,1.02325,2.45848,1.02325,0.553909E-01,1.02325,800000099,800000099,800000099,800000099,800000099,810000099,899999999,899999999,89999,89999,89,89,5,0,3,0,1,0,0.126512,0.407524,0.483666E-02,0.166227,0.159020,78.5753,-0.258495E-03,0.245848E-02,0.553909E-01
2018-12-29_0000_p01_fase01.dat,2018-12-29,06:30,363.271,1,36000,36000,-0.177022E-01,0,-3.93324,0,1.15415,0,3.58293,0,0.260929E-01,0,6.50160,2.97017,4.79961,0.671493E-01,-31.2559,-1.41426,17.4682,459.721,469.487,0.500000E-01,0,790.400,20.8015,21.2433,0.00000,1,294.626,292.353,92357.4,1.09192,1017.01,0.263176E-01,0.169082E-02,0.142430E-01,1921.68,2218.67,0.130440E-01,86.6141,296.990,290.032,0.243918,1.51707,-0.183000,1.54577,-0.447592E-13,-0.178930E-02,1.54577,2.99763,279.706,80.8880,-9999,-9999,0.127326,0.219893,43.3362,0.260983,-3.40791,-0.278174E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.175113E-01,1.01090,-3.82099,1.01090,1.52994,1.01553,3.72473,1.01553,0.345887E-01,1.01553,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,3,0,0,11,21,20,0.127530,0.285124,0.271310E-01,0.130943,0.204624,52.6807,-0.344081E-02,0.372473E-02,0.345887E-01
2018-12-29_0000_p01_fase01.dat,2018-12-29,07:00,363.292,1,36000,36000,-0.415603E-01,0,10.0221,0,48.3625,0,10.0770,0,1.09529,0,17.7622,11.8104,-7.63796,0.267476,316.642,15.6505,16.5071,436.975,446.621,0.00000,1,815.885,21.5980,22.0748,0.00000,1,296.045,294.163,92387.4,1.08523,1017.50,0.264719E-01,0.709748E-01,0.147022E-01,1995.92,2481.51,0.135476E-01,80.4318,485.587,290.630,0.920206E-01,1.06614,-0.133750,1.07698,-0.161546E-12,0.191822E-01,1.07716,3.25205,269.589,84.9481,-9999,-9999,0.195695,0.324773,-61.7742,-0.183086,0.207228,0.463790E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.398796E-01,1.04215,12.4773,1.04215,44.2509,1.04419,8.70437,1.04419,1.00217,1.04419,800000099,800000099,800000099,800000099,800010099,800010099,899999999,899999999,89999,89999,89,89,2,7,0,26,25,0,0.349864,0.252585,0.470964E-01,0.257725,0.869353E-01,150.129,0.112997E-01,0.870437E-02,1.00217
2018-12-29_0000_p01_fase01.dat,2018-12-29,07:30,363.312,1,36000,36000,-0.704282E-02,1,35.8874,0,66.1429,0,-2.78437,0,1.50204,0,27.2178,10.9012,-6.30573,0.247554,-238.492,-12.7467,15.6463,418.022,427.575,0.00000,1,836.252,22.3421,22.8527,-0.100000,0,297.480,296.961,92410.9,1.07497,1017.98,0.267169E-01,0.973319E-01,0.150693E-01,2065.21,2941.55,0.140183E-01,70.2082,876.340,291.172,-0.173926,0.555224,-0.120246,0.587232,0.740687E-13,-0.152427E-01,0.587430,1.93133,255.345,106.802,-9999,-9999,0.809422E-01,0.135705,-1.22115,-9.26175,0.542574,0.405164,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.656878E-02,1.07217,37.3034,1.07217,56.4056,1.07433,-4.78464,1.07433,1.28091,1.07433,800000099,800000099,800000099,800000099,800000099,800010099,899999999,899999999,89999,89999,89,89,7,0,0,65,2,11,0.108097,0.114224,0.490897E-01,0.268024,0.280097E-01,129.261,0.340890E-01,-0.478464E-02,1.28091
2018-12-29_0000_p01_fase01.dat,2018-12-29,08:00,363.333,1,36000,36000,-0.102744,1,67.5075,0,122.714,0,-6.60531,0,2.78559,0,-4.07905,1.56141,-4.07113,0.354435E-01,-561.045,-31.0362,15.2116,405.804,415.122,0.00000,1,841.485,22.4485,22.9640,0.00000,1,298.224,296.542,92418.0,1.07653,1018.03,0.266772E-01,0.180506,0.151636E-01,2075.20,2868.29,0.140856E-01,72.3496,793.095,291.249,-0.551532,1.28647,-0.173846,1.40602,-0.833639E-13,-0.368827E-01,1.40651,3.86647,245.841,112.884,-9999,-9999,0.308933,0.424564,-36.0957,-0.313334,0.550119,0.199389,0,86.7490,-13.1645,29.7781,74.1518,113.086,158.605,237.619,-0.994211E-01,1.03342,72.7136,1.03342,108.418,1.03543,-10.5229,1.03543,2.46106,1.03543,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,3,4,0,14,5,16,0.435038,0.286342,0.127748,0.171256,0.120405E-01,211.621,0.663485E-01,-0.105229E-01,2.46106
2018-12-29_0000_p01_fase01.dat,2018-12-29,08:30,363.354,1,36000,36000,-0.654789E-01,1,135.983,0,172.963,0,-11.0831,0,3.93035,0,10.5588,5.41263,-2.97536,0.122995,1090.29,62.6928,14.8216,396.841,406.108,0.00000,1,852.261,22.8189,23.3518,0.00000,1,299.466,297.630,92419.6,1.07246,1018.27,0.267746E-01,0.254686,0.153577E-01,2109.48,3061.98,0.143201E-01,68.8929,952.492,291.510,-0.508661,0.834802,-0.507176E-01,0.978349,0.174502E-12,0.735606E-01,0.981111,3.68994,237.394,121.273,-9999,-9999,0.247093,0.446630,-9.16970,-1.23341,0.786198,0.503943,0,70.6739,-10.7250,24.2601,60.4110,92.1306,129.214,193.587,-0.626145E-01,1.04575,140.378,1.04575,146.329,1.04780,-17.9844,1.04780,3.32514,1.04780,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,4,8,0,15,5,15,0.436736,0.321718,0.134806,0.431420,0.449131E-01,226.253,0.128546,-0.179844E-01,3.32514
2018-12-29_0000_p01_fase01.dat,2018-12-29,09:00,363.375,1,36000,36000,-0.570363E-01,0,107.096,0,164.203,0,-13.1898,0,3.73221,0,2.49570,1.18347,-2.83800,0.268995E-01,-377.979,-22.2922,14.4884,388.285,397.385,0.00000,1,854.488,22.9000,23.4367,0.00000,1,299.977,297.887,92412.8,1.07142,1018.31,0.267997E-01,0.241848,0.153979E-01,2116.82,3109.43,0.143714E-01,68.0775,992.608,291.565,-0.156019,1.18185,-0.175066,1.20064,-0.517740E-13,-0.260884E-01,1.20092,4.24310,258.927,97.2393,-9999,-9999,0.230725,0.668969,-9.47881,-1.19319,0.652217,0.425438,0,65.5770,-9.95156,22.5104,56.0542,85.4862,119.896,179.625,-0.549310E-01,1.03833,113.052,1.03833,142.311,1.04035,-18.6604,1.04035,3.23464,1.04035,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,7,3,0,33,36,26,0.611791,0.583407,0.142739,0.224503,0.114105E-01,231.588,0.103618,-0.186604E-01,3.23464
2018-12-29_0000_p01_fase01.dat,2018-12-29,09:30,363.396,1,36000,36000,-0.804016E-01,1,174.277,0,303.810,0,-11.3054,0,6.91023,0,6.96955,-6.96942,-2.56921,-0.158521,-529.382,-31.1923,14.1643,380.520,389.247,0.00000,1,834.589,22.4209,22.9352,0.00000,1,300.673,298.608,92412.4,1.06903,1018.05,0.268646E-01,0.447783,0.150393E-01,2072.53,3245.72,0.140682E-01,63.8543,1173.19,291.228,-0.703327,0.978919,-0.155571,1.20693,0.267387E-13,-0.373744E-01,1.20751,4.12339,230.576,125.041,-9999,-9999,0.274244,0.622891,-9.78101,-1.15632,0.573638,0.583904,0,65.6705,-9.96575,22.5425,56.1341,85.6081,120.067,179.882,-0.774475E-01,1.03814,186.269,1.03814,266.610,1.04017,-20.6996,1.04017,6.06412,1.04017,800000099,800000099,800000099,800000099,800000099,800000199,899999999,899999999,89999,89999,89,89,1,1,0,5,11,18,0.626469,0.418330,0.200982,0.406896,0.121121E-01,490.614,0.171151,-0.206996E-01,6.06412
